"holder_id","household_id","ea_id","rural","pw","parcel_id","field_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","crop_name","crop_code","pp_s4q02","pp_s4q03","pp_s4q04","pp_s4q05","pp_s4q06","pp_s4q07","pp_s4q08","pp_s4q09","pp_s4q10","pp_s4q11","pp_s4q12_a","pp_s4q12_b","pp_s4q13","pp_s4q14","pp_s4q15","pp_s4q16"
"0302010070305501","03020100703055","03020100703",1,5700.3857421875,3,1,3,2,1,7,3,55,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302010070307301","03020100703073","03020100703",1,5700.3857421875,1,1,3,2,1,7,3,73,1,"OTHER LAND",99,,,,,,,,,,,,,,,,
"0302010070307301","03020100703073","03020100703",1,5700.3857421875,2,1,3,2,1,7,3,73,1,"SORGHUM",6,1,,2,,,,2,,,1,9,2003,2,,,
"0302010070307301","03020100703073","03020100703",1,5700.3857421875,3,1,3,2,1,7,3,73,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302010070309201","03020100703092","03020100703",1,5700.3857421875,1,1,3,2,1,7,3,92,1,"OTHER LAND",99,,,,,,,,,,,,,,,,
"0302010070309201","03020100703092","03020100703",1,5700.3857421875,2,1,3,2,1,7,3,92,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302010070309201","03020100703092","03020100703",1,5700.3857421875,3,1,3,2,1,7,3,92,1,"SORGHUM",6,1,,2,,,,2,,,1,9,2003,2,,,
"0302010070309201","03020100703092","03020100703",1,5700.3857421875,4,1,3,2,1,7,3,92,1,"SORGHUM",6,1,,2,,,,2,,,1,9,2003,2,,,
"0302010070309201","03020100703092","03020100703",1,5700.3857421875,5,1,3,2,1,7,3,92,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302010070309201","03020100703092","03020100703",1,5700.3857421875,6,1,3,2,1,7,3,92,1,"BARLEY",1,1,,2,,,,2,,,1,9,2003,2,,,
"0302010070311101","03020100703111","03020100703",1,5700.3857421875,1,1,3,2,1,7,3,111,1,"OTHER LAND",99,,,,,,,,,,,,,,,,
"0302010070311101","03020100703111","03020100703",1,5700.3857421875,2,1,3,2,1,7,3,111,1,"FIELD PEAS",15,1,,2,,,,2,,,1,10,2003,2,,,
"0302010070311101","03020100703111","03020100703",1,5700.3857421875,2,2,3,2,1,7,3,111,1,"BARLEY",1,1,,2,,,,2,,,1,10,2003,2,,,
"0302010070311101","03020100703111","03020100703",1,5700.3857421875,3,1,3,2,1,7,3,111,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302010070311101","03020100703111","03020100703",1,5700.3857421875,3,2,3,2,1,7,3,111,1,"SORGHUM",6,1,,2,,,,2,,,1,9,2003,2,,,
"0302010070311101","03020100703111","03020100703",1,5700.3857421875,4,1,3,2,1,7,3,111,1,"LINESEED",23,1,,2,,,,2,,,1,9,2003,2,,,
"0302010070311101","03020100703111","03020100703",1,5700.3857421875,4,2,3,2,1,7,3,111,1,"OTHER LAND",99,,,,,,,,,,,,,,,,
"0302010070311101","03020100703111","03020100703",1,5700.3857421875,5,1,3,2,1,7,3,111,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302010070311101","03020100703111","03020100703",1,5700.3857421875,6,1,3,2,1,7,3,111,1,"SORGHUM",6,1,,2,,,,2,,,1,9,2003,2,,,
"0302010070312901","03020100703129","03020100703",1,5700.3857421875,1,1,3,2,1,7,3,129,1,"OTHER LAND",99,,,,,,,,,,,,,,,,
"0302010070312901","03020100703129","03020100703",1,5700.3857421875,1,2,3,2,1,7,3,129,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302010070312901","03020100703129","03020100703",1,5700.3857421875,2,1,3,2,1,7,3,129,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302010070312901","03020100703129","03020100703",1,5700.3857421875,3,1,3,2,1,7,3,129,1,"SORGHUM",6,1,,2,,,,2,,,1,9,2003,2,,,
"0302010070314701","03020100703147","03020100703",1,5700.3857421875,1,1,3,2,1,7,3,147,1,"OTHER LAND",99,,,,,,,,,,,,,,,,
"0302010070314701","03020100703147","03020100703",1,5700.3857421875,1,2,3,2,1,7,3,147,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302010070314701","03020100703147","03020100703",1,5700.3857421875,2,1,3,2,1,7,3,147,1,"FIELD PEAS",15,1,,2,,,,2,,,1,10,2003,2,,,
"0302010070314701","03020100703147","03020100703",1,5700.3857421875,2,2,3,2,1,7,3,147,1,"SORGHUM",6,1,,2,,,,2,,,1,10,2003,2,,,
"0302010070314701","03020100703147","03020100703",1,5700.3857421875,3,1,3,2,1,7,3,147,1,"BARLEY",1,1,,2,,,,2,,,1,9,2003,2,,,
"0302010070314701","03020100703147","03020100703",1,5700.3857421875,4,1,3,2,1,7,3,147,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302010070316501","03020100703165","03020100703",1,5700.3857421875,1,1,3,2,1,7,3,165,1,"OTHER LAND",99,,,,,,,,,,,,,,,,
"0302010070316501","03020100703165","03020100703",1,5700.3857421875,2,1,3,2,1,7,3,165,1,"SORGHUM",6,1,,2,,,,2,,,1,9,2003,2,,,
"0302010070316501","03020100703165","03020100703",1,5700.3857421875,2,2,3,2,1,7,3,165,1,"BARLEY",1,1,,2,,,,2,,,1,10,2003,2,,,
"0302010070316501","03020100703165","03020100703",1,5700.3857421875,3,1,3,2,1,7,3,165,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250800501","03020202508005","03020202508",1,4664.615234375,1,2,3,2,2,25,8,5,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250800501","03020202508005","03020202508",1,4664.615234375,1,3,3,2,2,25,8,5,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250800501","03020202508005","03020202508",1,4664.615234375,2,1,3,2,2,25,8,5,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250800501","03020202508005","03020202508",1,4664.615234375,2,2,3,2,2,25,8,5,1,"VETCH",16,2,90,2,,,,2,,,1,1,2004,2,,,
"0302020250800501","03020202508005","03020202508",1,4664.615234375,2,2,3,2,2,25,8,5,1,"SUNFLOWER",28,2,10,2,,,,2,,,1,1,2004,2,,,
"0302020250800501","03020202508005","03020202508",1,4664.615234375,3,1,3,2,2,25,8,5,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250800501","03020202508005","03020202508",1,4664.615234375,4,1,3,2,2,25,8,5,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250800501","03020202508005","03020202508",1,4664.615234375,5,1,3,2,2,25,8,5,1,"RED PEPPER",38,2,75,2,,,,2,,,1,11,2003,2,,,
"0302020250800501","03020202508005","03020202508",1,4664.615234375,5,1,3,2,2,25,8,5,1,"COTTON",73,2,25,2,,,,2,,,1,11,2003,2,,,
"0302020250801701","03020202508017","03020202508",1,4664.615234375,1,3,3,2,2,25,8,17,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250801701","03020202508017","03020202508",1,4664.615234375,1,4,3,2,2,25,8,17,1,"TEFF",7,1,,2,,,,1,4,33,1,11,2003,2,,,
"0302020250801701","03020202508017","03020202508",1,4664.615234375,1,5,3,2,2,25,8,17,1,"RED PEPPER",38,2,67,2,,,,1,2,50,1,10,2003,2,,,
"0302020250801701","03020202508017","03020202508",1,4664.615234375,1,5,3,2,2,25,8,17,1,"COTTON",73,2,33,2,,,,2,,,1,10,2003,2,,,
"0302020250801701","03020202508017","03020202508",1,4664.615234375,2,1,3,2,2,25,8,17,1,"CHICK PEAS",11,2,75,2,,,,1,1,50,1,1,2004,2,,,
"0302020250801701","03020202508017","03020202508",1,4664.615234375,2,1,3,2,2,25,8,17,1,"SUNFLOWER",28,2,25,2,,,,2,,,1,1,2004,2,,,
"0302020250801701","03020202508017","03020202508",1,4664.615234375,2,2,3,2,2,25,8,17,1,"MILLET",3,1,,2,,,,1,2,25,1,10,2003,2,,,
"0302020250801701","03020202508017","03020202508",1,4664.615234375,2,3,3,2,2,25,8,17,1,"NUEG",25,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250801701","03020202508017","03020202508",1,4664.615234375,3,1,3,2,2,25,8,17,1,"SORGHUM",6,1,,2,,,,1,5,33,1,10,2003,2,,,
"0302020250801701","03020202508017","03020202508",1,4664.615234375,3,2,3,2,2,25,8,17,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250802301","03020202508023","03020202508",1,4664.615234375,1,3,3,2,2,25,8,23,1,"RED PEPPER",38,2,75,2,,,,1,15,33,1,11,2003,2,,,
"0302020250802301","03020202508023","03020202508",1,4664.615234375,1,3,3,2,2,25,8,23,1,"COTTON",73,2,25,2,,,,2,,,1,11,2003,2,,,
"0302020250802301","03020202508023","03020202508",1,4664.615234375,1,4,3,2,2,25,8,23,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250802301","03020202508023","03020202508",1,4664.615234375,2,2,3,2,2,25,8,23,1,"RED PEPPER",38,2,80,2,,,,2,,,1,11,2003,2,,,
"0302020250802301","03020202508023","03020202508",1,4664.615234375,2,2,3,2,2,25,8,23,1,"COTTON",73,2,20,2,,,,2,,,1,11,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,1,2,3,2,2,25,8,35,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,1,4,3,2,2,25,8,35,1,"MILLET",3,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,1,5,3,2,2,25,8,35,1,"TEFF",7,1,,2,,,,1,4,50,1,11,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,2,1,3,2,2,25,8,35,1,"RED PEPPER",38,2,67,2,,,,2,,,1,11,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,2,1,3,2,2,25,8,35,1,"COTTON",73,2,33,2,,,,2,,,1,11,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,3,1,3,2,2,25,8,35,1,"TEFF",7,1,,2,,,,1,4,25,1,11,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,3,2,3,2,2,25,8,35,1,"SUNFLOWER",28,1,,2,,,,2,,,1,1,2004,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,4,1,3,2,2,25,8,35,1,"RED PEPPER",38,2,75,2,,,,2,,,1,11,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,4,1,3,2,2,25,8,35,1,"COTTON",73,2,25,2,,,,2,,,1,11,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,4,2,3,2,2,25,8,35,1,"SORGHUM",6,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,4,3,3,2,2,25,8,35,1,"WHEAT",8,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,5,1,3,2,2,25,8,35,1,"RICE",5,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,5,2,3,2,2,25,8,35,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,6,1,3,2,2,25,8,35,1,"MILLET",3,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,6,2,3,2,2,25,8,35,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250803501","03020202508035","03020202508",1,4664.615234375,6,3,3,2,2,25,8,35,1,"CHICK PEAS",11,1,,2,,,,2,,,1,1,2004,2,,,
"0302020250804101","03020202508041","03020202508",1,4664.615234375,1,2,3,2,2,25,8,41,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250804101","03020202508041","03020202508",1,4664.615234375,1,3,3,2,2,25,8,41,1,"RED PEPPER",38,2,60,2,,,,2,,,1,11,2003,2,,,
"0302020250804101","03020202508041","03020202508",1,4664.615234375,1,3,3,2,2,25,8,41,1,"COTTON",73,2,30,2,,,,2,,,1,11,2003,2,,,
"0302020250804101","03020202508041","03020202508",1,4664.615234375,1,3,3,2,2,25,8,41,1,"SACRED BASIL",80,2,10,2,,,,2,,,1,11,2003,2,,,
"0302020250804101","03020202508041","03020202508",1,4664.615234375,2,1,3,2,2,25,8,41,1,"CHICK PEAS",11,1,,2,,,,1,3,25,1,1,2004,2,,,
"0302020250804101","03020202508041","03020202508",1,4664.615234375,3,1,3,2,2,25,8,41,1,"TEFF",7,1,,2,,,,1,4,33,1,11,2003,2,,,
"0302020250804101","03020202508041","03020202508",1,4664.615234375,4,1,3,2,2,25,8,41,1,"MILLET",3,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250804101","03020202508041","03020202508",1,4664.615234375,5,1,3,2,2,25,8,41,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250804101","03020202508041","03020202508",1,4664.615234375,6,1,3,2,2,25,8,41,1,"VETCH",16,1,,2,,,,2,,,1,1,2004,2,,,
"0302020250805901","03020202508059","03020202508",1,4664.615234375,1,3,3,2,2,25,8,59,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250805901","03020202508059","03020202508",1,4664.615234375,1,4,3,2,2,25,8,59,1,"RED PEPPER",38,2,50,2,,,,2,,,1,11,2003,2,,,
"0302020250805901","03020202508059","03020202508",1,4664.615234375,1,4,3,2,2,25,8,59,1,"COTTON",73,2,50,2,,,,2,,,1,11,2003,2,,,
"0302020250805901","03020202508059","03020202508",1,4664.615234375,1,5,3,2,2,25,8,59,1,"WHEAT",8,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250805901","03020202508059","03020202508",1,4664.615234375,1,6,3,2,2,25,8,59,1,"SORGHUM",6,1,,2,,,,1,5,25,1,10,2003,2,,,
"0302020250807701","03020202508077","03020202508",1,4664.615234375,1,2,3,2,2,25,8,77,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250807701","03020202508077","03020202508",1,4664.615234375,2,1,3,2,2,25,8,77,1,"WHEAT",8,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250807701","03020202508077","03020202508",1,4664.615234375,2,2,3,2,2,25,8,77,1,"VETCH",16,1,,2,,,,2,,,1,1,2004,2,,,
"0302020250807701","03020202508077","03020202508",1,4664.615234375,3,1,3,2,2,25,8,77,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250807701","03020202508077","03020202508",1,4664.615234375,3,2,3,2,2,25,8,77,1,"FENUGREEK",36,1,,2,,,,2,,,1,1,2004,2,,,
"0302020250807701","03020202508077","03020202508",1,4664.615234375,4,1,3,2,2,25,8,77,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250807701","03020202508077","03020202508",1,4664.615234375,4,2,3,2,2,25,8,77,1,"RICE",5,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250807701","03020202508077","03020202508",1,4664.615234375,4,3,3,2,2,25,8,77,1,"MILLET",3,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250807701","03020202508077","03020202508",1,4664.615234375,4,4,3,2,2,25,8,77,1,"CHICK PEAS",11,1,,2,,,,2,,,1,1,2004,2,,,
"0302020250807701","03020202508077","03020202508",1,4664.615234375,5,1,3,2,2,25,8,77,1,"TEFF",7,1,,2,,,,1,4,33,1,11,2003,2,,,
"0302020250807701","03020202508077","03020202508",1,4664.615234375,5,2,3,2,2,25,8,77,1,"RED PEPPER",38,2,50,2,,,,2,,,1,11,2003,2,,,
"0302020250807701","03020202508077","03020202508",1,4664.615234375,5,2,3,2,2,25,8,77,1,"GARLIC",55,2,25,2,,,,2,,,1,11,2003,2,,,
"0302020250807701","03020202508077","03020202508",1,4664.615234375,5,2,3,2,2,25,8,77,1,"COTTON",73,2,25,2,,,,2,,,1,11,2003,2,,,
"0302020250807701","03020202508077","03020202508",1,4664.615234375,5,3,3,2,2,25,8,77,1,"GARLIC",55,1,,2,,,,2,,,1,2,2004,2,,,
"0302020250809501","03020202508095","03020202508",1,4664.615234375,1,3,3,2,2,25,8,95,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250809501","03020202508095","03020202508",1,4664.615234375,1,4,3,2,2,25,8,95,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250809501","03020202508095","03020202508",1,4664.615234375,1,5,3,2,2,25,8,95,1,"RED PEPPER",38,2,75,2,,,,2,,,1,11,2003,2,,,
"0302020250809501","03020202508095","03020202508",1,4664.615234375,1,5,3,2,2,25,8,95,1,"COTTON",73,2,25,2,,,,2,,,1,11,2003,2,,,
"0302020250809501","03020202508095","03020202508",1,4664.615234375,1,6,3,2,2,25,8,95,1,"SORGHUM",6,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250809501","03020202508095","03020202508",1,4664.615234375,2,1,3,2,2,25,8,95,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250809501","03020202508095","03020202508",1,4664.615234375,3,1,3,2,2,25,8,95,1,"RICE",5,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250809501","03020202508095","03020202508",1,4664.615234375,4,1,3,2,2,25,8,95,1,"MILLET",3,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250809501","03020202508095","03020202508",1,4664.615234375,5,1,3,2,2,25,8,95,1,"VETCH",16,1,,2,,,,2,,,1,1,2004,2,,,
"0302020250811301","03020202508113","03020202508",1,4664.615234375,1,2,3,2,2,25,8,113,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250811301","03020202508113","03020202508",1,4664.615234375,1,3,3,2,2,25,8,113,1,"VETCH",16,1,,2,,,,2,,,1,1,2004,2,,,
"0302020250811301","03020202508113","03020202508",1,4664.615234375,2,1,3,2,2,25,8,113,1,"RICE",5,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250811301","03020202508113","03020202508",1,4664.615234375,2,2,3,2,2,25,8,113,1,"ONION",58,1,,2,,,,2,,,1,2,2004,2,,,
"0302020250811301","03020202508113","03020202508",1,4664.615234375,2,3,3,2,2,25,8,113,1,"GARLIC",55,1,,2,,,,2,,,1,2,2004,2,,,
"0302020250811301","03020202508113","03020202508",1,4664.615234375,3,1,3,2,2,25,8,113,1,"RICE",5,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250811301","03020202508113","03020202508",1,4664.615234375,3,2,3,2,2,25,8,113,1,"MILLET",3,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250811301","03020202508113","03020202508",1,4664.615234375,3,3,3,2,2,25,8,113,1,"RED PEPPER",38,2,67,2,,,,2,,,1,11,2003,2,,,
"0302020250811301","03020202508113","03020202508",1,4664.615234375,3,3,3,2,2,25,8,113,1,"COTTON",73,2,33,2,,,,2,,,1,11,2003,2,,,
"0302020250811301","03020202508113","03020202508",1,4664.615234375,3,4,3,2,2,25,8,113,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250811301","03020202508113","03020202508",1,4664.615234375,3,5,3,2,2,25,8,113,1,"HARICOT BEANS",12,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,1,2,3,2,2,25,8,131,1,"MAIZE",2,1,,2,,,,1,3,50,1,10,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,1,3,3,2,2,25,8,131,1,"RED PEPPER",38,2,50,2,,,,2,,,1,11,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,1,3,3,2,2,25,8,131,1,"GARLIC",55,2,20,2,,,,2,,,1,11,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,1,3,3,2,2,25,8,131,1,"COTTON",73,2,30,2,,,,2,,,1,11,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,2,1,3,2,2,25,8,131,1,"SORGHUM",6,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,3,1,3,2,2,25,8,131,1,"MILLET",3,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,4,1,3,2,2,25,8,131,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,5,1,3,2,2,25,8,131,1,"SORGHUM",6,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,5,2,3,2,2,25,8,131,1,"VETCH",16,1,,2,,,,2,,,1,1,2004,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,5,3,3,2,2,25,8,131,1,"CHICK PEAS",11,1,,2,,,,2,,,1,1,2004,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,5,4,3,2,2,25,8,131,1,"ONION",58,1,,2,,,,2,,,1,2,2004,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,6,1,3,2,2,25,8,131,1,"RICE",5,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,6,2,3,2,2,25,8,131,1,"TEFF",7,1,,2,,,,1,4,25,1,11,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,6,3,3,2,2,25,8,131,1,"SORGHUM",6,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,7,1,3,2,2,25,8,131,1,"MILLET",3,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,7,2,3,2,2,25,8,131,1,"ONION",58,1,,2,,,,2,,,1,2,2004,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,8,1,3,2,2,25,8,131,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,8,2,3,2,2,25,8,131,1,"RED PEPPER",38,2,67,2,,,,2,,,1,11,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,8,2,3,2,2,25,8,131,1,"COTTON",73,2,33,2,,,,2,,,1,11,2003,2,,,
"0302020250813101","03020202508131","03020202508",1,4664.615234375,9,1,3,2,2,25,8,131,1,"RICE",5,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250814901","03020202508149","03020202508",1,4664.615234375,1,3,3,2,2,25,8,149,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250814901","03020202508149","03020202508",1,4664.615234375,1,4,3,2,2,25,8,149,1,"MILLET",3,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250814901","03020202508149","03020202508",1,4664.615234375,2,1,3,2,2,25,8,149,1,"TEFF",7,1,,2,,,,1,4,25,1,11,2003,2,,,
"0302020250814901","03020202508149","03020202508",1,4664.615234375,3,1,3,2,2,25,8,149,1,"RICE",5,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250814901","03020202508149","03020202508",1,4664.615234375,3,2,3,2,2,25,8,149,1,"TEFF",7,1,,2,,,,1,4,20,1,11,2003,2,,,
"0302020250814901","03020202508149","03020202508",1,4664.615234375,4,1,3,2,2,25,8,149,1,"WHEAT",8,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250814901","03020202508149","03020202508",1,4664.615234375,5,1,3,2,2,25,8,149,1,"RED PEPPER",38,2,67,2,,,,2,,,1,11,2003,2,,,
"0302020250814901","03020202508149","03020202508",1,4664.615234375,5,1,3,2,2,25,8,149,1,"COTTON",73,2,33,2,,,,2,,,1,11,2003,2,,,
"0302020250814901","03020202508149","03020202508",1,4664.615234375,5,2,3,2,2,25,8,149,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250814901","03020202508149","03020202508",1,4664.615234375,5,3,3,2,2,25,8,149,1,"CHICK PEAS",11,1,,2,,,,1,3,25,1,1,2004,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,1,3,3,2,2,25,8,167,1,"MAIZE",2,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,1,4,3,2,2,25,8,167,1,"RED PEPPER",38,2,67,2,,,,2,,,1,11,2003,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,1,4,3,2,2,25,8,167,1,"COTTON",73,2,23,2,,,,2,,,1,11,2003,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,1,4,3,2,2,25,8,167,1,"CORIANDER",79,2,10,2,,,,2,,,1,11,2003,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,2,1,3,2,2,25,8,167,1,"RICE",5,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,2,2,3,2,2,25,8,167,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,2,3,3,2,2,25,8,167,1,"WHEAT",8,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,2,4,3,2,2,25,8,167,1,"CHICK PEAS",11,1,,2,,,,2,,,1,1,2004,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,2,5,3,2,2,25,8,167,1,"ONION",58,1,,2,,,,2,,,1,2,2004,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,3,1,3,2,2,25,8,167,1,"RICE",5,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,4,1,3,2,2,25,8,167,1,"MILLET",3,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,4,2,3,2,2,25,8,167,1,"RED PEPPER",38,2,75,2,,,,2,,,1,11,2003,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,4,2,3,2,2,25,8,167,1,"COTTON",73,2,25,2,,,,2,,,1,11,2003,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,4,3,3,2,2,25,8,167,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,5,1,3,2,2,25,8,167,1,"WHEAT",8,1,,2,,,,2,,,1,10,2003,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,6,1,3,2,2,25,8,167,1,"VETCH",16,1,,2,,,,2,,,1,1,2004,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,7,1,3,2,2,25,8,167,1,"CHICK PEAS",11,1,,2,,,,2,,,1,1,2004,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,8,1,3,2,2,25,8,167,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302020250816701","03020202508167","03020202508",1,4664.615234375,8,2,3,2,2,25,8,167,1,"ONION",58,1,,2,,,,2,,,1,2,2004,2,,,
"0302040090600301","03020400906003","03020400906",1,2117.69555664063,1,2,3,2,4,9,6,3,1,"TEFF",7,1,,2,,,,2,,,1,11,2003,2,,,
"0302040090600301","03020400906003","03020400906",1,2117.69555664063,1,3,3,2,4,9,6,3,1,"WHEAT",8,1,,2,,,,1,16,25,1,10,2003,2,,,
"0302040090600301","03020400906003","03020400906",1,2117.69555664063,1,5,3,2,4,9,6,3,1,"HORSE BEANS",13,1,,2,,,,1,2,50,1,10,2003,2,,,
